arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,clean_date
ARR0006844,2026-02-27,MANDI_032,Wheat,HD-2967,41.07,quintal,89.0,41.07,2026-02-27
ARR0016623,19-Feb-2026,MANDI_016,Rice,PBW-343,400.31,qtl,31.0,400.31,2026-02-19
ARR0013086,07-20-2026,MANDI_026,Maize,Premium,492.03 qtl,,,492.03,2026-07-20
ARR0015009,05-25-2026,MANDI_003,Mustard,,22.786,MT,47.0,22.786,2026-05-25
ARR0008573,2026-03-31,MANDI_035,Mustard,HD-2967,478.41 qtl,,127.0,478.41,2026-03-31
ARR0009149,25.07.2026,MANDI_022,Sugarcane,HD-2967,35.677,T,54.0,35.677,2026-07-25
ARR0010814,22.03.2026,MANDI_027,Cotton,PBW-343,267.87,Qtl,126.0,267.87,2026-03-22
ARR0022443,2026/08/20,MANDI_030,Rice,Local,41625.0,KG,7.0,41625.0,2026-08-20
ARR0009553,24-Jul-2026,MANDI_036,Wheat,Local,109.91,qtl,127.0,109.91,2026-07-24
ARR0003197,2026/02/19,MANDI_044,Sugarcane,,9532.0,KGS,110.0,9532.0,2026-02-19
ARR0014501,06-07-2026,MANDI_008,Maize,Local,11126.0,Kgs,93.0,11126.0,2026-06-07
ARR0000487,2026/01/15,MANDI_011,Rice,Pusa-1121,249.56,Q,,249.56,2026-01-15
ARR0015909,2026/05/16,MANDI_021,Sugarcane,HD-2967,432.6,Quintals,73.0,432.6,2026-05-16
ARR0000371,04.06.2026,MANDI_033,Wheat,Pusa-1121,6.0920000000000005,Tonnes,37.0,6.0920000000000005,2026-04-06
ARR0000784,2026/02/25,MANDI_022,Sugarcane,Hybrid,-16.61,Qtl,,16.61,2026-02-25
ARR0006383,2026/06/12,MANDI_033,Mustard,Hybrid,"5,363.0 KG",,,0.05,2026-06-12
ARR0020904,2026-05-21,MANDI_042,Maize,Hybrid,14.977,tonnes,80.0,14.977,2026-05-21
ARR0021194,04-19-2026,MANDI_047,Mustard,Hybrid,453.25,quintal,62.0,453.25,2026-04-19
ARR0016683,06/03/2026,MANDI_024,Mustard,,-74.33,Qtl,66.0,74.33,2026-06-03
ARR0016530,2026/07/03,MANDI_028,Mustard,PBW-343,8503.0,KGS,51.0,8503.0,2026-07-03
ARR0002048,13-Mar-2026,MANDI_004,Wheat,Local,10066.0,Kgs,40.0,10066.0,2026-03-13
ARR0000105,2026/06/30,MANDI_036,Cotton,Hybrid,319.55 qtl,,,319.55,2026-06-30
ARR0019723,2026/01/09,MANDI_014,Sugarcane,Hybrid,"19,584.0 KG",,103.0,0.19,2026-01-09
ARR0013267,2026-02-20,MANDI_006,Maize,,276.61,Qtl,46.0,276.61,2026-02-20
ARR0005685,31.08.2026,MANDI_054,Cotton,PBW-343,7450.0,KG,104.0,7450.0,2026-08-31
ARR0003633,04.04.2026,MANDI_027,Wheat,Premium,7.2090000000000005,MT,30.0,7.2090000000000005,2026-04-04
ARR0016494,2026-08-19,MANDI_009,Maize,Hybrid,47736.0,Kgs,107.0,47736.0,2026-08-19
ARR0013090,2026/03/05,MANDI_006,Cotton,HD-2967,23973.0,Kilo,139.0,23973.0,2026-03-05
ARR0015894,2026-04-09,MANDI_044,Mustard,Pusa-1121,360.81,Q,128.0,360.81,2026-04-09
ARR0011657,2026/04/18,MANDI_009,Maize,Premium,26.8,T,83.0,26.8,2026-04-18
ARR0020673,02-25-2026,MANDI_029,Maize,Hybrid,455.23,Qtl,,455.23,2026-02-25
ARR0017330,09/05/2026,MANDI_010,Rice,HD-2967,140.43,Quintals,20.0,140.43,2026-09-05
ARR0012664,2026-09-01,MANDI_050,Rice,,"5,734.0 KG",,80.0,0.05,2026-09-01
ARR0000670,02-Feb-2026,MANDI_005,Cotton,HD-2967,264.22,Qtl,132.0,264.22,2026-02-02
ARR0017391,2026-01-16,MANDI_014,Mustard,PBW-343,217.84,Qtl,77.0,217.84,2026-01-16
,05/07/2026,MANDI_019,Mustard,Premium,37.745999999999995,Tonnes,111.0,37.745999999999995,2026-05-07
ARR0017954,07-30-2026,MANDI_007,Wheat,Premium,261.25,Q,,261.25,2026-07-30
ARR0024779,02/09/2026,MANDI_048,Mustard,Pusa-1121,361.24,Q,111.0,361.24,2026-02-09
ARR0011635,27.02.2026,MANDI_002,Mustard,HD-2967,44984.0,kg,135.0,44984.0,2026-02-27
ARR0001440,16/05/2026,MANDI_050,Cotton,Premium,421.43,Qtl,,421.43,2026-05-16
ARR0011040,2026-01-18,MANDI_050,Mustard,Premium,396.72 qtl,,48.0,396.72,2026-01-18
ARR0024132,21/05/2026,MANDI_012,Sugarcane,HD-2967,323.7,quintal,42.0,323.7,2026-05-21
ARR0024957,09-Aug-2026,MANDI_018,Maize,Premium,342.89,Qtl,123.0,342.89,2026-08-09
ARR0004812,2026-05-23,MANDI_001,Maize,PBW-343,483.83 qtl,,56.0,483.83,2026-05-23
ARR0003259,11/06/2026,MANDI_011,Wheat,PBW-343,372.49 qtl,,,372.49,2026-11-06
ARR0021515,01-29-2026,MANDI_041,Wheat,PBW-343,"13,354.0 KG",,103.0,0.13,2026-01-29
ARR0018126,2026/05/31,MANDI_021,Wheat,Local,122.52,quintal,138.0,122.52,2026-05-31
ARR0018539,2026/07/22,MANDI_028,Sugarcane,Local,4.8469999999999995,MT,79.0,4.8469999999999995,2026-07-22
ARR0016058,18.08.2026,MANDI_005,Wheat,Pusa-1121,3902.0000000000005,Kilo,33.0,3902.0000000000005,2026-08-18
ARR0007333,17-May-2026,MANDI_003,Mustard,Local,44.923,MT,,44.923,2026-05-17
ARR0001565,2026/06/22,MANDI_049,Wheat,HD-2967,402.57 qtl,,48.0,402.57,2026-06-22
ARR0019873,06-07-2026,MANDI_045,Mustard,HD-2967,42799.0,Kilo,59.0,42799.0,2026-06-07
ARR0014923,10/01/2026,MANDI_044,Sugarcane,,28876.0,Kgs,136.0,28876.0,2026-10-01
,2026/08/09,MANDI_025,Sugarcane,PBW-343,16201.0,KGS,65.0,16201.0,2026-08-09
ARR0009966,25.08.2026,MANDI_007,Wheat,Hybrid,48.06,MT,132.0,48.06,2026-08-25
ARR0016806,02-19-2026,MANDI_025,Sugarcane,PBW-343,-168.32,Qtl,50.0,168.32,2026-02-19
ARR0022473,26/07/2026,MANDI_046,Sugarcane,Premium,25.833,MT,55.0,25.833,2026-07-26
ARR0022716,09/01/2026,MANDI_021,Sugarcane,Local,37740.0,kg,49.0,37740.0,2026-09-01
ARR0018346,2026-08-19,MANDI_041,Mustard,PBW-343,21.558,MT,27.0,21.558,2026-08-19
ARR0024939,30-Jul-2026,MANDI_053,Wheat,Local,37.589999999999996,MT,77.0,37.589999999999996,2026-07-30
ARR0014175,25/08/2026,MANDI_039,Sugarcane,HD-2967,10379.0,KGS,54.0,10379.0,2026-08-25
ARR0003004,2026-03-04,MANDI_053,Sugarcane,Pusa-1121,48285.0,kg,,48285.0,2026-03-04
ARR0011979,2026-08-18,MANDI_025,Sugarcane,Premium,8120.0,Kgs,20.0,8120.0,2026-08-18
ARR0011717,09.02.2026,MANDI_037,Wheat,Pusa-1121,67.62 qtl,,82.0,67.62,2026-09-02
ARR0005390,07-26-2026,MANDI_022,Sugarcane,HD-2967,20921.0,kg,74.0,20921.0,2026-07-26
ARR0012056,2026-01-31,MANDI_057,Mustard,HD-2967,7617.0,KG,62.0,7617.0,2026-01-31
ARR0020028,04/04/2026,MANDI_051,Rice,Local,25.951,MT,91.0,25.951,2026-04-04
ARR0001310,04-08-2026,MANDI_036,Maize,Premium,29.723000000000003,T,,29.723000000000003,2026-04-08
ARR0011346,06.07.2026,MANDI_037,Rice,Pusa-1121,10.859,MT,78.0,10.859,2026-06-07
ARR0023033,02/03/2026,MANDI_037,Maize,Local,-371.71,KG,107.0,371.71,2026-02-03
ARR0024814,2026/07/16,MANDI_019,Wheat,,17012.0,Kgs,55.0,17012.0,2026-07-16
ARR0021404,04/01/2026,MANDI_010,Sugarcane,,27935.000000000004,KGS,27.0,27935.000000000004,2026-04-01
ARR0002515,06/08/2026,MANDI_029,Cotton,HD-2967,244.25,qtl,124.0,244.25,2026-06-08
ARR0012578,03-15-2026,MANDI_036,Wheat,Pusa-1121,211.25,qtl,61.0,211.25,2026-03-15
ARR0021375,2026/05/10,MANDI_040,Sugarcane,,14.203999999999999,MT,114.0,14.203999999999999,2026-05-10
ARR0015755,04-15-2026,MANDI_003,Wheat,Premium,16.61,Tonnes,18.0,16.61,2026-04-15
ARR0014246,26.02.2026,MANDI_028,Cotton,PBW-343,3531.0,Kgs,83.0,3531.0,2026-02-26
ARR0022689,19-Jul-2026,MANDI_008,Maize,HD-2967,46.067,MT,64.0,46.067,2026-07-19
ARR0009259,2026/05/01,MANDI_034,Maize,Local,416.38,qtl,,416.38,2026-05-01
ARR0024349,27-Apr-2026,MANDI_022,Wheat,PBW-343,48809.0,Kgs,28.0,48809.0,2026-04-27
ARR0008792,05-14-2026,MANDI_030,Rice,PBW-343,49.06,tonnes,,49.06,2026-05-14
ARR0022640,2026/08/17,MANDI_047,Cotton,PBW-343,36616.0,KGS,87.0,36616.0,2026-08-17
ARR0012882,15/07/2026,MANDI_050,Wheat,,"35,010.0 KG",,135.0,0.35,2026-07-15
ARR0011250,2026-06-19,MANDI_050,Wheat,HD-2967,370.34,Qtl,141.0,370.34,2026-06-19
ARR0009778,17.01.2026,MANDI_033,Maize,Hybrid,395.68,qtl,19.0,395.68,2026-01-17
ARR0020442,2026-02-13,MANDI_013,Wheat,HD-2967,"36,662.0 KG",,98.0,0.36,2026-02-13
ARR0005258,2026-05-04,MANDI_020,Mustard,Local,37.107,Tonnes,145.0,37.107,2026-05-04
ARR0013933,22.02.2026,MANDI_020,Mustard,Hybrid,124.6 qtl,,138.0,124.6,2026-02-22
ARR0018319,01/09/2026,MANDI_057,Rice,Hybrid,"39,671.0 KG",,53.0,0.39,2026-01-09
ARR0020287,13.08.2026,MANDI_011,Rice,Pusa-1121,466.32 qtl,,62.0,466.32,2026-08-13
ARR0020518,04-Apr-2026,MANDI_013,Rice,HD-2967,25737.0,Kgs,79.0,25737.0,2026-04-04
ARR0003302,2026-06-30,MANDI_026,Rice,Local,-245.35,KG,59.0,245.35,2026-06-30
ARR0023835,21-Aug-2026,MANDI_017,Wheat,HD-2967,36.451,Tonnes,116.0,36.451,2026-08-21
ARR0012042,04.06.2026,MANDI_006,Mustard,PBW-343,20.431,tonnes,40.0,20.431,2026-04-06
ARR0005407,07.03.2026,MANDI_008,Rice,,38.59 qtl,,13.0,38.59,2026-07-03
ARR0000713,2026-07-08,MANDI_032,Sugarcane,Premium,47476.0,kg,109.0,47476.0,2026-07-08
ARR0005784,26/05/2026,MANDI_022,Mustard,HD-2967,113.1 qtl,,135.0,113.1,2026-05-26
ARR0004410,16/08/2026,MANDI_016,Wheat,Premium,31494.0,Kgs,18.0,31494.0,2026-08-16
ARR0011689,30/07/2026,MANDI_010,Rice,PBW-343,384.24,Quintals,13.0,384.24,2026-07-30
ARR0005921,2026-02-28,MANDI_016,Rice,,31.598000000000003,MT,80.0,31.598000000000003,2026-02-28
ARR0021561,2026/04/17,MANDI_016,Rice,HD-2967,43999.0,KGS,102.0,43999.0,2026-04-17
ARR0020436,02-12-2026,MANDI_001,Wheat,,10.562999999999999,Tonnes,17.0,10.562999999999999,2026-02-12
ARR0005412,2026-06-06,MANDI_026,Sugarcane,Pusa-1121,323.47,quintal,7.0,323.47,2026-06-06
ARR0016935,11/06/2026,MANDI_005,Rice,PBW-343,26875.0,KG,39.0,26875.0,2026-11-06
ARR0018657,08-18-2026,MANDI_047,Rice,HD-2967,443.42 qtl,,96.0,443.42,2026-08-18
ARR0003242,2026/06/25,MANDI_046,Maize,Hybrid,"4,779.0 KG",,142.0,0.04,2026-06-25
ARR0021093,2026/03/14,MANDI_038,Rice,PBW-343,27.618000000000002,tonnes,134.0,27.618000000000002,2026-03-14
ARR0019429,05.04.2026,MANDI_048,Maize,PBW-343,40.122,T,13.0,40.122,2026-05-04
ARR0008494,28.08.2026,MANDI_005,Sugarcane,,415.68,quintal,122.0,415.68,2026-08-28
ARR0023272,2026/06/23,MANDI_010,Cotton,HD-2967,104.45 qtl,,,104.45,2026-06-23
ARR0009322,08.02.2026,MANDI_045,Maize,HD-2967,306.81,Qtl,18.0,306.81,2026-08-02
ARR0020476,10/08/2026,MANDI_054,Mustard,Pusa-1121,135.3,Quintals,8.0,135.3,2026-10-08
ARR0018186,2026/09/05,MANDI_005,Maize,PBW-343,"29,006.0 KG",,8.0,0.29,2026-09-05
ARR0008445,06-27-2026,MANDI_015,Rice,Hybrid,11454.0,Kgs,53.0,11454.0,2026-06-27
ARR0011110,11-Aug-2026,MANDI_011,Sugarcane,Local,33557.0,kg,84.0,33557.0,2026-08-11
ARR0014512,04-Aug-2026,MANDI_026,Wheat,Hybrid,74.33,Q,71.0,74.33,2026-08-04
ARR0012232,03/03/2026,MANDI_038,Cotton,Hybrid,23785.0,kg,142.0,23785.0,2026-03-03
ARR0021371,2026-05-16,MANDI_010,Rice,Hybrid,75.97,Qtl,80.0,75.97,2026-05-16
ARR0007293,04-Feb-2026,MANDI_045,Maize,Local,317.26,qtl,146.0,317.26,2026-02-04
ARR0003672,16-Mar-2026,MANDI_053,Wheat,HD-2967,48825.0,kg,103.0,48825.0,2026-03-16
ARR0017534,2026-08-09,MANDI_004,Rice,,3060.0,KG,120.0,3060.0,2026-08-09
ARR0010630,18/03/2026,MANDI_005,Cotton,Hybrid,25.774,tonnes,105.0,25.774,2026-03-18
ARR0023263,01-05-2026,MANDI_051,Cotton,Premium,158.61 qtl,,147.0,158.61,2026-01-05
ARR0008941,16/08/2026,MANDI_034,Cotton,Premium,413.33,Q,106.0,413.33,2026-08-16
ARR0024355,21-Aug-2026,MANDI_034,Mustard,Pusa-1121,263.42,qtl,85.0,263.42,2026-08-21
ARR0023003,07.08.2026,MANDI_019,Sugarcane,Pusa-1121,14512.0,KG,100.0,14512.0,2026-07-08
ARR0002935,24.01.2026,MANDI_033,Maize,Premium,442.51,Quintals,69.0,442.51,2026-01-24
ARR0010795,28.05.2026,MANDI_055,Cotton,Local,27.25,MT,93.0,27.25,2026-05-28
ARR0015308,2026-06-01,MANDI_017,Rice,,"42,577.0 KG",,,0.42,2026-06-01
ARR0004312,05-27-2026,MANDI_014,Rice,PBW-343,345.16,Quintals,45.0,345.16,2026-05-27
ARR0014692,03/03/2026,MANDI_002,Wheat,HD-2967,6665.000000000001,Kilo,,6665.000000000001,2026-03-03
ARR0006598,25-Jun-2026,MANDI_008,Rice,HD-2967,19.279,MT,,19.279,2026-06-25
ARR0024993,2026-02-17,MANDI_046,Cotton,PBW-343,291.99,Q,11.0,291.99,2026-02-17
ARR0012490,2026-01-18,MANDI_028,Maize,,"1,839.9999999999998 KG",,115.0,0.01,2026-01-18
ARR0023417,09-06-2026,MANDI_011,Sugarcane,PBW-343,-478.96,KG,112.0,478.96,2026-09-06
ARR0019229,15-May-2026,MANDI_013,Wheat,PBW-343,493.93,qtl,7.0,493.93,2026-05-15
ARR0021579,2026/01/04,MANDI_011,Maize,,35.805,Tonnes,126.0,35.805,2026-01-04
ARR0022367,03-15-2026,MANDI_029,Cotton,Premium,301.73,quintal,141.0,301.73,2026-03-15
ARR0016441,10/07/2026,MANDI_057,Cotton,Local,"5,028.0 KG",,15.0,0.05,2026-10-07
ARR0003413,05-08-2026,MANDI_036,Mustard,PBW-343,27.125999999999998,Tonnes,59.0,27.125999999999998,2026-05-08
ARR0010417,2026-05-30,MANDI_030,Rice,Hybrid,-98.18,Qtl,34.0,98.18,2026-05-30
ARR0000401,15/01/2026,MANDI_050,Sugarcane,HD-2967,196.96 qtl,,35.0,196.96,2026-01-15
ARR0002987,2026-06-06,MANDI_003,Sugarcane,Premium,109.91 qtl,,113.0,109.91,2026-06-06
ARR0012765,04-15-2026,MANDI_033,Maize,Premium,475.62,qtl,,475.62,2026-04-15
ARR0016044,11.04.2026,MANDI_006,Cotton,HD-2967,138.02,Q,148.0,138.02,2026-11-04
ARR0010252,2026/03/19,MANDI_018,Maize,Hybrid,24.743000000000002,T,37.0,24.743000000000002,2026-03-19
ARR0006606,2026-05-13,MANDI_006,Maize,Pusa-1121,23.118000000000002,T,7.0,23.118000000000002,2026-05-13
ARR0019424,2026/06/24,MANDI_023,Mustard,Pusa-1121,44462.0,Kilo,103.0,44462.0,2026-06-24
ARR0019232,07.07.2026,MANDI_010,Wheat,Premium,347.88,Q,49.0,347.88,2026-07-07
ARR0012665,16/07/2026,MANDI_013,Cotton,Pusa-1121,26804.000000000004,Kilo,,26804.000000000004,2026-07-16
ARR0006555,2026/07/11,MANDI_005,Rice,Pusa-1121,188.21,quintal,126.0,188.21,2026-07-11
ARR0008781,16/02/2026,MANDI_027,Cotton,Hybrid,293.51,Qtl,99.0,293.51,2026-02-16
ARR0021959,11/03/2026,MANDI_038,Sugarcane,PBW-343,"40,838.0 KG",,10.0,0.4,2026-11-03
ARR0019269,03/03/2026,MANDI_017,Sugarcane,Local,46.271,Tonnes,69.0,46.271,2026-03-03
ARR0010798,13-Mar-2026,MANDI_051,Wheat,Hybrid,"22,019.0 KG",,123.0,0.22,2026-03-13
ARR0005782,09-05-2026,MANDI_003,Rice,Hybrid,46689.0,kg,,46689.0,2026-09-05
ARR0012242,23-Apr-2026,MANDI_020,Mustard,Premium,32811.0,Kgs,25.0,32811.0,2026-04-23
ARR0022592,2026-08-27,MANDI_045,Maize,,416.31,Q,,416.31,2026-08-27
ARR0017205,15-May-2026,MANDI_031,Maize,Hybrid,30070.999999999996,Kgs,,30070.999999999996,2026-05-15
,26/05/2026,MANDI_013,Sugarcane,Premium,112.46 qtl,,44.0,112.46,2026-05-26
ARR0007234,08-29-2026,MANDI_013,Maize,,32791.0,KG,93.0,32791.0,2026-08-29
ARR0023998,21.02.2026,MANDI_005,Mustard,,428.5,Qtl,42.0,428.5,2026-02-21
ARR0018570,2026-08-15,MANDI_009,Sugarcane,HD-2967,362.29,qtl,108.0,362.29,2026-08-15
ARR0011737,27-Mar-2026,MANDI_022,Mustard,Pusa-1121,1985.0000000000002,KGS,12.0,1985.0000000000002,2026-03-27
ARR0000520,18/07/2026,MANDI_028,Rice,Premium,25.033,Tonnes,8.0,25.033,2026-07-18
ARR0001756,2026-02-22,MANDI_014,Sugarcane,Premium,18659.0,Kilo,,18659.0,2026-02-22
ARR0004509,12/05/2026,MANDI_026,Maize,Hybrid,21.312,tonnes,,21.312,2026-12-05
ARR0024212,05-Jun-2026,MANDI_040,Sugarcane,Hybrid,414.66 qtl,,,414.66,2026-06-05
ARR0012920,14-May-2026,MANDI_053,Maize,,113.15,Quintals,6.0,113.15,2026-05-14
ARR0019366,2026/07/02,MANDI_001,Sugarcane,Pusa-1121,28480.0,KG,83.0,28480.0,2026-07-02
ARR0016110,05-14-2026,MANDI_004,Wheat,HD-2967,46580.0,KGS,,46580.0,2026-05-14
ARR0005264,19/05/2026,MANDI_034,Sugarcane,Pusa-1121,12622.0,KG,,12622.0,2026-05-19
ARR0001070,2026-05-13,MANDI_023,Sugarcane,Hybrid,138.8 qtl,,33.0,138.8,2026-05-13
ARR0015185,2026/01/01,MANDI_041,Mustard,Pusa-1121,"34,989.0 KG",,65.0,0.34,2026-01-01
ARR0008420,11/08/2026,MANDI_039,Maize,HD-2967,-43.21,KG,113.0,43.21,2026-11-08
ARR0019444,06-May-2026,MANDI_053,Wheat,HD-2967,10248.0,KG,28.0,10248.0,2026-05-06
ARR0000666,06.04.2026,MANDI_046,Mustard,Pusa-1121,"39,985.0 KG",,,0.39,2026-06-04
ARR0019620,06-05-2026,MANDI_044,Mustard,Premium,35761.0,KG,127.0,35761.0,2026-06-05
ARR0013797,12.06.2026,MANDI_033,Cotton,Pusa-1121,"41,879.0 KG",,54.0,0.41,2026-12-06
ARR0024556,23/01/2026,MANDI_019,Sugarcane,HD-2967,23487.0,Kgs,142.0,23487.0,2026-01-23
ARR0024909,2026-04-05,MANDI_028,Sugarcane,HD-2967,2087.0,Kgs,25.0,2087.0,2026-04-05
ARR0001700,05-19-2026,MANDI_016,Maize,HD-2967,57.57,Q,18.0,57.57,2026-05-19
ARR0012165,08-Jul-2026,MANDI_006,Maize,Hybrid,-306.02,KG,,306.02,2026-07-08
ARR0019563,01.02.2026,MANDI_021,Rice,HD-2967,44533.0,Kgs,74.0,44533.0,2026-01-02
ARR0022777,12/03/2026,MANDI_040,Cotton,Hybrid,4.046,T,148.0,4.046,2026-12-03
ARR0004917,2026-03-28,MANDI_049,Maize,Local,428.35,Q,61.0,428.35,2026-03-28
ARR0007066,2026-02-26,MANDI_050,Rice,Hybrid,25.06 qtl,,42.0,25.06,2026-02-26
ARR0002980,27/05/2026,MANDI_048,Cotton,,38.861000000000004,MT,19.0,38.861000000000004,2026-05-27
ARR0018246,08-20-2026,MANDI_038,Rice,Hybrid,-302.58,Qtl,25.0,302.58,2026-08-20
ARR0013751,12.03.2026,MANDI_051,Wheat,Premium,17646.0,Kilo,24.0,17646.0,2026-12-03
ARR0008991,26.01.2026,MANDI_030,Rice,Premium,13.066999999999998,T,59.0,13.066999999999998,2026-01-26
ARR0006862,15-Jan-2026,MANDI_017,Maize,Local,"11,505.0 KG",,39.0,0.11,2026-01-15
ARR0008169,22-Jul-2026,MANDI_001,Maize,,460.56,Q,13.0,460.56,2026-07-22
ARR0008129,07-Jan-2026,MANDI_008,Sugarcane,Hybrid,249.5,Q,136.0,249.5,2026-01-07
ARR0013645,2026-03-25,MANDI_041,Mustard,Local,28735.000000000004,Kilo,34.0,28735.000000000004,2026-03-25
ARR0016476,08-Jun-2026,MANDI_052,Wheat,,13.479,T,150.0,13.479,2026-06-08
ARR0022877,2026/06/16,MANDI_049,Maize,Hybrid,326.69,quintal,,326.69,2026-06-16
ARR0008385,2026/08/27,MANDI_027,Wheat,PBW-343,257.52,Q,130.0,257.52,2026-08-27
ARR0005247,11/06/2026,MANDI_043,Cotton,Hybrid,32915.0,KGS,121.0,32915.0,2026-11-06
ARR0013465,31-Jul-2026,MANDI_021,Wheat,Premium,315.34,quintal,29.0,315.34,2026-07-31
ARR0024869,2026-05-28,MANDI_034,Cotton,Local,"38,296.0 KG",,,0.38,2026-05-28
ARR0003897,15/08/2026,MANDI_029,Maize,HD-2967,6.108,Tonnes,,6.108,2026-08-15
ARR0001722,18-Apr-2026,MANDI_011,Sugarcane,Premium,390.47,Q,130.0,390.47,2026-04-18
ARR0023143,20-Aug-2026,MANDI_025,Cotton,HD-2967,447.92 qtl,,77.0,447.92,2026-08-20
ARR0003778,06-Sep-2026,MANDI_022,Mustard,,"22,141.0 KG",,,0.22,2026-09-06
ARR0016743,27/06/2026,MANDI_019,Wheat,PBW-343,"15,011.000000000002 KG",,125.0,0.15,2026-06-27
ARR0015211,24.06.2026,MANDI_051,Cotton,Local,25126.0,KGS,137.0,25126.0,2026-06-24
ARR0015723,08.05.2026,MANDI_005,Maize,Hybrid,3565.0,Kgs,25.0,3565.0,2026-08-05
ARR0020000,03-23-2026,MANDI_005,Mustard,HD-2967,41.774,tonnes,9.0,41.774,2026-03-23
ARR0004051,24.01.2026,MANDI_046,Mustard,Pusa-1121,29820.0,Kilo,37.0,29820.0,2026-01-24
,2026-01-07,MANDI_049,Maize,HD-2967,13.0,Q,87.0,13.0,2026-01-07
ARR0012281,10/01/2026,MANDI_009,Wheat,PBW-343,2190.0,KG,,2190.0,2026-10-01
ARR0013895,22/05/2026,MANDI_018,Cotton,,72.34,Q,35.0,72.34,2026-05-22
ARR0007706,07-05-2026,MANDI_037,Maize,,42312.0,kg,112.0,42312.0,2026-07-05
ARR0018728,27.07.2026,MANDI_041,Cotton,HD-2967,42.763,Tonnes,51.0,42.763,2026-07-27
ARR0012230,18/06/2026,MANDI_015,Cotton,Local,336.26,Quintals,,336.26,2026-06-18
ARR0007106,07-Jun-2026,MANDI_010,Cotton,,-284.54,Qtl,74.0,284.54,2026-06-07
ARR0006373,08/04/2026,MANDI_001,Mustard,Local,1.209,Tonnes,,1.209,2026-08-04
ARR0007245,05-11-2026,MANDI_020,Mustard,Pusa-1121,-354.67,KG,,354.67,2026-05-11
ARR0011878,11.03.2026,MANDI_003,Rice,Hybrid,"26,733.0 KG",,50.0,0.26,2026-11-03
ARR0005063,2026/09/07,MANDI_019,Wheat,Pusa-1121,363.77 qtl,,109.0,363.77,2026-09-07
ARR0003603,2026/03/31,MANDI_006,Wheat,PBW-343,145.56,Quintals,132.0,145.56,2026-03-31
ARR0015765,2026/03/12,MANDI_055,Maize,HD-2967,210.21,quintal,80.0,210.21,2026-03-12
ARR0011857,28/01/2026,MANDI_034,Wheat,Hybrid,356.47,Qtl,83.0,356.47,2026-01-28
ARR0007757,18/06/2026,MANDI_025,Mustard,PBW-343,32977.0,Kilo,120.0,32977.0,2026-06-18
ARR0009639,2026/08/19,MANDI_038,Maize,PBW-343,69.86,Q,132.0,69.86,2026-08-19
ARR0023379,2026/01/18,MANDI_010,Maize,,153.39 qtl,,120.0,153.39,2026-01-18
ARR0016413,19/05/2026,MANDI_016,Sugarcane,,411.19,quintal,87.0,411.19,2026-05-19
ARR0010436,05-18-2026,MANDI_045,Rice,,467.18,Q,72.0,467.18,2026-05-18
ARR0010087,08-05-2026,MANDI_016,Sugarcane,Hybrid,495.75 qtl,,144.0,495.75,2026-08-05
ARR0010767,07-01-2026,MANDI_041,Rice,HD-2967,297.21,quintal,138.0,297.21,2026-07-01
ARR0002957,06-Jun-2026,MANDI_051,Rice,Local,3638.0000000000005,Kgs,141.0,3638.0000000000005,2026-06-06
ARR0007870,05-21-2026,MANDI_026,Sugarcane,Hybrid,23258.0,kg,53.0,23258.0,2026-05-21
,2026-05-02,MANDI_006,Sugarcane,Local,111.53,Qtl,49.0,111.53,2026-05-02
ARR0012107,20/04/2026,MANDI_050,Maize,Hybrid,-176.91,KG,130.0,176.91,2026-04-20
ARR0009671,2026-05-29,MANDI_035,Sugarcane,HD-2967,293.0,Q,123.0,293.0,2026-05-29
ARR0005410,07/09/2026,MANDI_041,Maize,Hybrid,352.01,Quintals,125.0,352.01,2026-07-09
ARR0007521,2026-08-25,MANDI_016,Sugarcane,Premium,41.164,Tonnes,75.0,41.164,2026-08-25
ARR0004440,27.02.2026,MANDI_056,Wheat,,76.55 qtl,,125.0,76.55,2026-02-27
ARR0012199,23.07.2026,MANDI_022,Maize,HD-2967,15218.0,Kilo,81.0,15218.0,2026-07-23
ARR0021223,2026/02/01,MANDI_027,Maize,Local,40234.0,KG,,40234.0,2026-02-01
ARR0004691,20/05/2026,MANDI_047,Wheat,PBW-343,-486.79,Qtl,148.0,486.79,2026-05-20
ARR0001559,22-Apr-2026,MANDI_034,Cotton,Hybrid,273.25,Qtl,83.0,273.25,2026-04-22
ARR0010893,21.03.2026,MANDI_055,Sugarcane,,27.380000000000003,tonnes,43.0,27.380000000000003,2026-03-21
ARR0002489,06/02/2026,MANDI_004,Wheat,Local,262.68,Q,64.0,262.68,2026-06-02
ARR0023547,29.05.2026,MANDI_008,Maize,Premium,257.62 qtl,,64.0,257.62,2026-05-29
ARR0003524,19-Jan-2026,MANDI_049,Mustard,Local,20284.0,Kgs,70.0,20284.0,2026-01-19
ARR0004543,12/06/2026,MANDI_012,Mustard,HD-2967,47275.0,KGS,109.0,47275.0,2026-12-06
ARR0015372,12-Jan-2026,MANDI_002,Wheat,Pusa-1121,275.18,Q,,275.18,2026-01-12
ARR0003401,07-Sep-2026,MANDI_005,Maize,Pusa-1121,49.802,MT,11.0,49.802,2026-09-07
ARR0002273,2026-07-20,MANDI_054,Sugarcane,HD-2967,122.74,qtl,70.0,122.74,2026-07-20
