record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,clean_date
PR008337,2026/06/23,MANDI_022,Moga,Rice,,2328.4461745685117,2136.0,2183.0,2026-06-23
PR004137,20/06/2026,MANDI_045,Fatehabad,Rice,2111.0,2339.9,,2183.0,2026-06-20
PR010040,2026/07/08,MANDI_051,Sirsa,Mustard,5811.611380771555,6267.43,6039.52,5650.0,2026-07-08
PR006358,2026/03/30,MANDI_010,Bathinda,Maize,1836.0,2241.37,2038.92,2090.0,2026-03-30
PR004299,07-14-2026,MANDI_036,Amritsar,Maize,1792.6996928479737,0.1911,0.1852,2090.0,2026-07-14
PR007740,14/02/2026,MANDI_013,Moga,Sugarcane,3444.86,0.4249,0.3847,0.35,2026-02-14
PR007003,2026-06-26,MANDI_010,Fatehabad,Rice,2138.0641477693835,2644.0,0.2391,,2026-06-26
PR010533,07.03.2026,MANDI_001,Ambala,Maize,,0.2215,2031.06,2090.0,2026-07-03
PR003916,06.08.2026,MANDI_012,Jalandhar,Maize,2108.08,2564.4139666256647,0.2336,0.209,2026-06-08
PR009721,18-Feb-2026,MANDI_028,Hisar,Wheat,2148.1,0.2555,2351.46,,2026-02-18
PR004627,2026/01/27,MANDI_017,Sirsa,Mustard,0.5761,6595.0,6177.9,5650.0,2026-01-27
PR005184,2026/04/03,MANDI_017,Bathinda,Maize,2014.3990049905235,0.2166,0.209,,2026-04-03
PR006417,2026/05/14,MANDI_025,Fatehabad,Sugarcane,3577.0,4416.31,3996.5874717008646,0.35,2026-05-14
PR003805,2026/09/01,MANDI_006,,Sugarcane,3344.0,3834.0,3588.850287018544,,2026-09-01
PR007253,2026-07-01,MANDI_041,Kurukshetra,Cotton,6570.0,8030.466564645444,,6620.0,2026-07-01
PR006617,2026-02-05,MANDI_016,Bathinda,Wheat,,0.2501,2440.3513929418864,2275.0,2026-02-05
PR000863,22/07/2026,MANDI_024,Ludhiana,Rice,2191.0,2568.46,2379.75,2183.0,2026-07-22
PR002197,10/01/2026,MANDI_028,Patiala,Wheat,2023.0,2277.65,,2275.0,2026-10-01
PR002523,29/03/2026,MANDI_007,Ambala,Rice,2170.1628711854987,,2255.6,,2026-03-29
PR002497,04-08-2026,MANDI_028,Ferozepur,Cotton,6799.66,,7472.56,0.662,2026-04-08
PR011690,08.08.2026,MANDI_031,Patiala,Sugarcane,3200.09,3700.7,3450.39,,2026-08-08
PR006540,28.04.2026,,Kurukshetra,Cotton,,,7149.21,6620.0,2026-04-28
PR009515,2026-01-29,MANDI_033,Ambala,Wheat,,2611.96,,2275.0,2026-01-29
PR002071,03-30-2026,MANDI_005,Ferozepur,Cotton,6529.51,7763.06,7146.28,6620.0,2026-03-30
PR011102,31/08/2026,,Amritsar,Maize,2034.38,2452.73,2243.55,2090.0,2026-08-31
PR005854,2026-03-09,MANDI_039,,Maize,1817.4544190060763,2244.23,0.2031,2090.0,2026-03-09
PR009266,2026-05-17,MANDI_040,Karnal,Cotton,5802.0,6900.26,6350.908377606398,,2026-05-17
PR011349,16/03/2026,MANDI_038,Ambala,Rice,2240.24,2498.66,2369.449478858214,,2026-03-16
PR008401,15.06.2026,MANDI_031,,Maize,1915.58,2122.25,2018.92,,2026-06-15
PR006206,24/06/2026,MANDI_020,Ferozepur,Sugarcane,0.305,,3297.63,,2026-06-24
PR010153,17-Aug-2026,MANDI_019,,Cotton,0.6918,,,6620.0,2026-08-17
PR011993,08-12-2026,MANDI_008,Kurukshetra,Sugarcane,3381.2222213435793,3660.0,,3500.0,2026-08-12
PR011667,02-19-2026,MANDI_055,Kurukshetra,Sugarcane,3326.0073200329516,3986.22,3656.11,,2026-02-19
PR010156,24.01.2026,,,Mustard,0.4856,0.5271,5063.32,,2026-01-24
PR009891,2026/08/02,MANDI_007,Jalandhar,Mustard,,5658.37,,5650.0,2026-08-02
PR002784,2026-01-26,MANDI_003,,Maize,2169.74,2543.17,2356.0,,2026-01-26
PR010031,05-Apr-2026,MANDI_038,Patiala,Sugarcane,,3556.49,3393.43,0.35,2026-04-05
PR004582,28-Apr-2026,MANDI_022,,Wheat,2138.7,2592.0,2365.42,,2026-04-28
PR011956,2026/07/08,MANDI_008,Bathinda,Cotton,5665.38,6052.73,5859.0,6620.0,2026-07-08
PR000184,27/08/2026,MANDI_053,Ludhiana,Sugarcane,,4168.78,3775.0,3500.0,2026-08-27
PR002819,18.05.2026,,Jalandhar,Rice,,0.2306,2122.0,,2026-05-18
PR003721,17-Jan-2026,MANDI_005,Karnal,Maize,1941.33,,,,2026-01-17
PR010598,07.03.2026,MANDI_011,Sirsa,Rice,2233.7,,2391.31,2183.0,2026-07-03
PR000501,05-24-2026,MANDI_007,Kurukshetra,Mustard,0.5887,,0.6164,5650.0,2026-05-24
PR011483,2026-05-02,MANDI_029,,Wheat,2071.95,2401.98,2236.96,2275.0,2026-05-02
PR004420,2026-07-07,MANDI_033,Amritsar,Mustard,0.5217,5849.03,5533.14,5650.0,2026-07-07
PR011207,12-Mar-2026,,Ferozepur,Cotton,5820.12,6247.57,6033.85,6620.0,2026-03-12
PR002186,15.06.2026,,Fatehabad,Sugarcane,0.3119,3609.94,3364.64,3500.0,2026-06-15
PR007580,2026-08-25,MANDI_040,Ludhiana,Cotton,6214.83,6926.8,6571.0,0.662,2026-08-25
PR011823,2026/05/22,MANDI_046,Moga,Mustard,5298.49,,5540.67,,2026-05-22
PR009307,2026-01-26,MANDI_023,Sirsa,Cotton,0.6686,8159.337659681038,,6620.0,2026-01-26
PR001167,22/04/2026,MANDI_057,Ludhiana,Sugarcane,0.3105,3341.0246172920342,3222.83,0.35,2026-04-22
PR005015,24/04/2026,MANDI_038,Ferozepur,Rice,2096.3976229738064,0.2314,,2183.0,2026-04-24
PR010946,2026-01-06,MANDI_034,Sirsa,Rice,2134.0,0.2374,2253.73,,2026-01-06
PR009692,14.01.2026,MANDI_002,Kurukshetra,Wheat,0.2327,2577.8076675257516,0.2452,2275.0,2026-01-14
PR005100,05-25-2026,,Amritsar,Cotton,,7487.0,,6620.0,2026-05-25
PR010999,2026-07-28,MANDI_042,Amritsar,Maize,1882.0,2262.37,2072.14,2090.0,2026-07-28
PR000239,04-26-2026,MANDI_022,Moga,Cotton,,7351.0,6663.86,6620.0,2026-04-26
PR007391,2026/08/24,MANDI_055,Jalandhar,Maize,1953.52,,,0.209,2026-08-24
PR011035,27/04/2026,MANDI_020,Ludhiana,Cotton,,6888.64,6631.0,,2026-04-27
PR006594,30.05.2026,MANDI_011,Kurukshetra,Wheat,,2481.35,0.2242,0.2275,2026-05-30
PR005186,03-07-2026,MANDI_023,Moga,Maize,,2366.9,,2090.0,2026-03-07
PR011457,09-01-2026,MANDI_017,Ludhiana,Mustard,5370.49,5839.29,5605.0,,2026-09-01
PR008917,04/07/2026,MANDI_031,,Maize,,1956.64,,0.209,2026-04-07
PR010181,2026-09-03,MANDI_004,Karnal,Wheat,2173.39,2656.77,2415.08,0.2275,2026-09-03
PR003206,31.03.2026,MANDI_001,Hisar,Mustard,0.5926,0.6272,0.6099,5650.0,2026-03-31
PR007121,07/06/2026,MANDI_029,Karnal,Maize,1924.99,2378.97,2151.98,,2026-07-06
PR005773,09-Sep-2026,MANDI_014,Amritsar,Maize,2112.22,2534.28,2323.0,,2026-09-09
PR005197,02-04-2026,MANDI_005,Jalandhar,Maize,0.1838,,,,2026-02-04
PR003240,23/02/2026,MANDI_031,Sirsa,Cotton,6277.56,,,,2026-02-23
PR011237,21/01/2026,MANDI_034,,Mustard,5796.03,6947.96,6372.0,5650.0,2026-01-21
PR006687,2026-02-28,MANDI_037,Bathinda,Sugarcane,3390.0,,3512.29,3500.0,2026-02-28
PR001946,05-24-2026,MANDI_047,Kurukshetra,Mustard,5731.0,6727.815895564753,0.6229,,2026-05-24
PR001587,03-10-2026,MANDI_027,Ferozepur,Wheat,2324.65,2613.0,,0.2275,2026-03-10
PR009551,2026-04-06,MANDI_042,Fatehabad,Maize,1926.54,2355.24,2140.89,,2026-04-06
PR000035,05/02/2026,MANDI_046,Sirsa,Rice,2141.15,,,2183.0,2026-05-02
PR004031,09.01.2026,MANDI_039,Patiala,Wheat,2034.52,2447.0,0.2241,2275.0,2026-09-01
PR011399,2026/02/28,MANDI_017,Fatehabad,Wheat,0.2066,0.2402,0.2234,0.2275,2026-02-28
PR001656,07-19-2026,MANDI_004,Sirsa,Maize,0.2081,,2266.39,2090.0,2026-07-19
PR007862,06-Jun-2026,MANDI_049,Sirsa,Wheat,2198.0,2315.99,2256.75,2275.0,2026-06-06
PR002733,30/07/2026,MANDI_044,Moga,Maize,2183.0,2637.18,,,2026-07-30
PR008319,22-Aug-2026,MANDI_045,Moga,Mustard,5765.15,7151.91,,0.565,2026-08-22
PR007800,2026-05-24,MANDI_050,Amritsar,Maize,1965.86,2405.18,2185.52,2090.0,2026-05-24
PR002271,05-16-2026,MANDI_037,Ambala,Maize,1875.75,1988.46,0.1932,2090.0,2026-05-16
PR002173,30/08/2026,MANDI_031,Patiala,Mustard,4829.76,5638.2,5233.98,5650.0,2026-08-30
PR003083,2026/02/13,,,Sugarcane,3107.42,,3368.98,3500.0,2026-02-13
PR004435,2026-01-16,MANDI_019,Hisar,Mustard,5799.72,,6444.53,5650.0,2026-01-16
PR006218,2026/05/05,MANDI_044,Fatehabad,Rice,2196.44,2591.04,2393.74,2183.0,2026-05-05
PR003786,06/01/2026,MANDI_047,Ferozepur,Rice,0.193,2167.96,2048.93,2183.0,2026-06-01
PR009908,03-29-2026,MANDI_014,Sirsa,Cotton,0.6793,7980.049119590743,7386.65,,2026-03-29
PR011417,19/02/2026,MANDI_001,,Maize,,,0.2219,2090.0,2026-02-19
PR004728,23/06/2026,MANDI_030,,Maize,0.2043,2153.42,2098.04,2090.0,2026-06-23
PR007913,2026/09/05,MANDI_036,Karnal,Cotton,6130.26,0.7185,6658.0,,2026-09-05
PR011836,2026-08-18,MANDI_005,Bathinda,Mustard,0.5075,5734.0,,5650.0,2026-08-18
PR000861,26/02/2026,MANDI_049,,Maize,2178.46,,0.2357,2090.0,2026-02-26
PR011713,23/03/2026,MANDI_035,Fatehabad,Mustard,,6699.99,6072.742983619948,,2026-03-23
PR010847,13-Aug-2026,MANDI_016,Hisar,Rice,0.2286,2411.7,2348.6,0.2183,2026-08-13
PR004402,03-Sep-2026,MANDI_037,Sirsa,Sugarcane,,3792.46,0.3622,3500.0,2026-09-03
PR006706,22/02/2026,MANDI_051,Patiala,Maize,2093.52,2444.0,2268.66,2090.0,2026-02-22
PR001733,03/04/2026,MANDI_048,,Wheat,,2658.0,2409.56,2275.0,2026-03-04
PR002001,04-10-2026,MANDI_033,Karnal,Mustard,5117.61,0.5746,,,2026-04-10
PR006263,24/05/2026,,Moga,Rice,2153.96,2544.91,,2183.0,2026-05-24
PR007448,25-Aug-2026,MANDI_027,Ludhiana,Wheat,2218.0,2612.72,2415.24,2275.0,2026-08-25
PR002159,2026/07/20,MANDI_054,Fatehabad,Mustard,5673.85,6233.564241277839,5953.71,5650.0,2026-07-20
PR009019,2026-02-22,MANDI_036,Kurukshetra,Rice,0.2022,2275.6815466996622,0.2149,2183.0,2026-02-22
PR004837,2026-07-16,MANDI_034,Sirsa,Rice,2161.35,2505.0,0.2333,0.2183,2026-07-16
PR000006,2026-06-29,MANDI_053,Bathinda,Mustard,,5360.64,5228.04,,2026-06-29
PR002976,20.06.2026,MANDI_002,Ferozepur,Maize,1937.73,2150.3917306699273,2044.06,0.209,2026-06-20
PR003824,2026-08-20,MANDI_023,,Maize,2070.79,2191.0,,0.209,2026-08-20
PR009984,28-Aug-2026,MANDI_041,Karnal,Rice,2069.95,0.2334,2202.160714142401,2183.0,2026-08-28
PR006357,18.01.2026,MANDI_030,Kurukshetra,Wheat,1975.1316161559712,2174.76,2074.94,,2026-01-18
PR005742,2026-03-17,MANDI_050,Bathinda,Maize,1849.5767020035153,2173.78,2011.68,2090.0,2026-03-17
PR008024,04-23-2026,MANDI_005,Ludhiana,Cotton,5761.33,,6457.0,,2026-04-23
PR003989,05-20-2026,MANDI_015,,Wheat,1988.0,2196.73,2092.0,2275.0,2026-05-20
PR003199,2026/05/26,MANDI_006,Kurukshetra,Maize,0.1815,2189.287494816416,2002.35,2090.0,2026-05-26
PR010284,17-Feb-2026,MANDI_047,Bathinda,Cotton,,6155.0,,0.662,2026-02-17
PR009837,22/01/2026,MANDI_029,,Cotton,6134.9,0.7032,6583.35,0.662,2026-01-22
PR008580,2026/02/23,,Bathinda,Maize,0.2149,2504.86,2326.789446514696,0.209,2026-02-23
PR001345,21-Jun-2026,MANDI_030,Fatehabad,Wheat,2218.0659661322798,2551.62,2385.0,2275.0,2026-06-21
PR009814,31/07/2026,MANDI_040,Karnal,Maize,2116.14,2592.9,,2090.0,2026-07-31
PR001307,04.04.2026,MANDI_018,,Sugarcane,,0.3519,0.3275,3500.0,2026-04-04
PR009813,03/07/2026,MANDI_046,Bathinda,Cotton,6208.0,0.76,6903.95,6620.0,2026-03-07
PR002945,02-27-2026,MANDI_054,Ludhiana,Cotton,5858.0,7146.92,6502.42,6620.0,2026-02-27
PR004568,18-Feb-2026,MANDI_008,Jalandhar,Cotton,0.6596,0.8188,7392.0,6620.0,2026-02-18
PR003106,27.04.2026,MANDI_035,Ferozepur,Maize,1847.74119798367,2221.0,,2090.0,2026-04-27
PR008123,21/03/2026,MANDI_027,Amritsar,Maize,0.1871,2065.33,0.1968,,2026-03-21
PR005537,02-14-2026,MANDI_049,,Maize,1819.482419520931,1960.12,0.189,2090.0,2026-02-14
PR009673,24-Apr-2026,MANDI_041,Patiala,Sugarcane,3080.94,0.3705,3393.0,3500.0,2026-04-24
PR011778,01-Feb-2026,MANDI_041,Bathinda,Maize,1904.53,2338.13,0.2121,,2026-02-01
PR010583,24/08/2026,MANDI_020,Ambala,Rice,,2538.11,0.241,2183.0,2026-08-24
PR004353,2026-02-24,MANDI_041,Kurukshetra,Wheat,2244.51,0.275,,2275.0,2026-02-24
PR008754,2026-03-31,MANDI_047,Kurukshetra,Wheat,2306.95,2574.64,2440.79,0.2275,2026-03-31
PR007718,05-16-2026,MANDI_047,,Maize,1849.26,2068.85,1959.06,2090.0,2026-05-16
PR007821,22/05/2026,MANDI_026,Fatehabad,Sugarcane,,3779.0,3476.23,3500.0,2026-05-22
PR005287,16/04/2026,MANDI_035,Amritsar,Maize,,2438.73,,,2026-04-16
PR009593,31.01.2026,MANDI_057,Kurukshetra,Maize,1977.75,2299.3,2138.52,2090.0,2026-01-31
PR009992,2026-06-11,MANDI_052,Bathinda,Wheat,2061.0,,2201.6,,2026-06-11
PR005527,2026-02-10,MANDI_002,,Cotton,6649.829844018347,0.7635,,6620.0,2026-02-10
PR011305,2026-07-16,MANDI_016,Bathinda,Cotton,0.6717,8279.98,7499.0,,2026-07-16
PR001679,19.04.2026,MANDI_057,Hisar,Cotton,0.611,7482.0,0.6796,6620.0,2026-04-19
PR010958,20.05.2026,MANDI_052,Bathinda,Maize,2037.7930312131,2320.0,2179.06,,2026-05-20
PR010253,23/06/2026,MANDI_002,Bathinda,Cotton,6771.6,8047.185371933632,7409.39,6620.0,2026-06-23
PR010459,2026-01-18,MANDI_028,Jalandhar,Wheat,,2541.83,2402.0,2275.0,2026-01-18
PR004766,2026/08/14,MANDI_019,,Wheat,1934.05,,2120.9483937869577,2275.0,2026-08-14
PR007476,29-Aug-2026,MANDI_051,,Maize,2157.6,0.2409,2283.35,2090.0,2026-08-29
PR011073,02/03/2026,MANDI_028,Karnal,Mustard,,5331.88,5141.0,,2026-02-03
PR009523,2026/08/20,MANDI_028,Hisar,Maize,,2461.9,2290.39,2090.0,2026-08-20
PR003550,30.05.2026,MANDI_002,Jalandhar,Cotton,6943.96,7799.042835866654,7371.5,6620.0,2026-05-30
PR001334,02-10-2026,MANDI_049,,Rice,2120.57,2482.0,2301.504513695795,2183.0,2026-02-10
PR000724,05-Jul-2026,MANDI_030,Moga,Maize,2123.5,2632.56,2378.03,2090.0,2026-07-05
PR010460,2026-05-06,MANDI_037,Sirsa,Wheat,2127.04,2239.26,2183.15,,2026-05-06
PR003731,08.08.2026,MANDI_036,Ambala,Cotton,0.6125,6601.26,6363.05,0.662,2026-08-08
PR003720,2026-04-23,MANDI_041,Amritsar,Mustard,,,6466.24,5650.0,2026-04-23
PR009291,02-Jun-2026,,Bathinda,Maize,1844.01,2125.31,1984.6598343853398,0.209,2026-06-02
PR007999,09-09-2026,MANDI_030,Sirsa,Rice,2290.857858972138,2740.096862601947,2515.0,2183.0,2026-09-09
PR010716,2026/01/22,MANDI_043,Hisar,Sugarcane,3102.03,3648.0,0.3375,3500.0,2026-01-22
PR000462,2026/04/02,MANDI_032,Ludhiana,Wheat,2075.36,2358.06,2216.71,2275.0,2026-04-02
PR004105,03-15-2026,MANDI_003,Bathinda,Sugarcane,3463.58,4269.41,3866.4923452058893,3500.0,2026-03-15
PR008409,2026-02-06,MANDI_004,Amritsar,Rice,2093.99,2609.0,2352.0,2183.0,2026-02-06
PR004242,11/01/2026,MANDI_007,Moga,Maize,1989.0,0.2415,2202.24,2090.0,2026-11-01
PR010998,01-15-2026,MANDI_023,Patiala,Mustard,5598.634365751678,6957.2,,5650.0,2026-01-15
PR008763,06-05-2026,MANDI_046,,Mustard,5191.78,6070.94,5631.36,5650.0,2026-06-05
PR006850,25/04/2026,MANDI_040,Bathinda,Rice,2136.64,0.2359,0.2248,2183.0,2026-04-25
PR004758,02-01-2026,MANDI_039,,Maize,2091.22,0.247,2280.3805277136016,0.209,2026-02-01
PR003866,04-09-2026,MANDI_023,Ludhiana,Rice,2179.86,2570.33,0.2375,2183.0,2026-04-09
PR008149,02-22-2026,MANDI_050,Fatehabad,Mustard,5789.84,6818.0,6303.76,,2026-02-22
PR006923,2026/09/05,MANDI_040,,Maize,1935.0,2323.0019598307617,2129.025833676267,2090.0,2026-09-05
PR004869,22/08/2026,MANDI_020,Kurukshetra,Maize,0.1862,2186.01,2023.94,2090.0,2026-08-22
PR000937,17/01/2026,MANDI_039,Amritsar,Wheat,2074.84,2458.0,2266.0,2275.0,2026-01-17
PR005816,2026-06-18,MANDI_002,,Cotton,0.6574,8200.82,7387.0,0.662,2026-06-18
PR008034,05-11-2026,MANDI_032,Jalandhar,Cotton,6505.43,7695.14,7100.28,6620.0,2026-05-11
PR006636,30.05.2026,MANDI_035,Bathinda,Cotton,5948.859809881207,6867.0,6408.1,,2026-05-30
PR007525,24/05/2026,MANDI_007,Sirsa,Mustard,0.4988,5794.22,5391.0,,2026-05-24
PR011948,28.04.2026,MANDI_021,Bathinda,Wheat,2349.0,2494.46,2421.5,,2026-04-28
PR009761,02/05/2026,MANDI_001,Ludhiana,Rice,2216.37,2444.964309608373,2330.67,2183.0,2026-02-05
PR011421,23.06.2026,,Bathinda,Sugarcane,3050.07,0.3562,3306.0,3500.0,2026-06-23
PR000923,07-Jun-2026,MANDI_022,Moga,Mustard,0.55,6105.22,5802.52,5650.0,2026-06-07
PR011719,2026-08-12,,Karnal,Wheat,,,2296.0,2275.0,2026-08-12
PR005339,19/06/2026,MANDI_002,,Rice,2084.3,2259.69,2171.99,,2026-06-19
PR010470,2026-06-22,MANDI_050,Ferozepur,Mustard,5582.63,0.6131,0.5857,5650.0,2026-06-22
PR007965,02/09/2026,MANDI_009,Fatehabad,Sugarcane,3168.05,3828.4,3498.0,0.35,2026-02-09
PR010250,2026/05/06,MANDI_010,Ambala,Sugarcane,3160.0,3938.66,3549.267329592042,0.35,2026-05-06
PR006972,2026/06/11,MANDI_023,Kurukshetra,Rice,2207.88,,,2183.0,2026-06-11
PR010586,17-Jul-2026,MANDI_012,Bathinda,Cotton,,,,0.662,2026-07-17
PR001662,2026-01-16,MANDI_019,Bathinda,Rice,1992.0,2354.0,2172.66,2183.0,2026-01-16
PR008794,08-28-2026,MANDI_047,,Wheat,2001.0,2203.0,2102.03,,2026-08-28
PR000916,12-Apr-2026,MANDI_019,Ferozepur,Maize,0.185,2204.47,2027.24,2090.0,2026-04-12
PR002474,06-03-2026,MANDI_013,Moga,Maize,2014.6,2325.47,2170.03,0.209,2026-06-03
PR005570,01.05.2026,MANDI_056,Moga,Cotton,5805.38,6288.07,6046.72,,2026-01-05
PR002714,26/05/2026,MANDI_049,Moga,Rice,2127.6039390006285,2572.67,2350.13,2183.0,2026-05-26
PR006394,2026-05-01,MANDI_055,Moga,Cotton,6413.567086088405,8013.9,,6620.0,2026-05-01
PR000409,03.02.2026,MANDI_039,Amritsar,Wheat,2280.0,2674.1677688714785,,2275.0,2026-03-02
PR006775,08-14-2026,MANDI_022,,Wheat,,2546.26,2319.009279586182,,2026-08-14
PR010410,28/06/2026,MANDI_029,Amritsar,Rice,2135.1894355234685,2439.96,2288.0,,2026-06-28
PR007404,13/07/2026,,Sirsa,Mustard,0.51,0.6282,5691.06,5650.0,2026-07-13
PR003642,22.05.2026,MANDI_013,Ferozepur,Cotton,6780.92,8231.29,7506.1,6620.0,2026-05-22
PR010912,06-30-2026,MANDI_038,Amritsar,Sugarcane,3124.03,3759.0,3441.29,3500.0,2026-06-30
PR010907,03/02/2026,MANDI_036,Moga,Rice,0.2167,2631.71,2399.4,2183.0,2026-03-02
PR009055,2026-02-02,MANDI_015,Jalandhar,Maize,2048.62,2495.69,2272.159464157935,,2026-02-02
PR007735,07/01/2026,MANDI_048,Moga,Maize,1795.31,2110.7,1953.01,2090.0,2026-07-01
PR003772,07/02/2026,MANDI_050,Fatehabad,Mustard,,5504.4,5181.34,0.565,2026-07-02
PR004839,10.04.2026,MANDI_031,Jalandhar,Sugarcane,0.3493,4153.72,,3500.0,2026-10-04
PR009306,08-26-2026,MANDI_029,Kurukshetra,Maize,0.201,0.2333,2171.46,,2026-08-26
PR007875,28/08/2026,MANDI_001,Patiala,Wheat,2028.48,2535.0,0.2282,2275.0,2026-08-28
PR006579,02/07/2026,MANDI_034,Ferozepur,Rice,2060.087907550838,2567.291850168524,2313.69,,2026-02-07
PR004445,06-06-2026,MANDI_011,Ferozepur,Mustard,5197.47,6230.03595891309,,5650.0,2026-06-06
PR008088,09-Feb-2026,,Fatehabad,Wheat,2138.0,2483.1686957203992,2310.77,,2026-02-09
PR002138,02.09.2026,MANDI_007,Jalandhar,Sugarcane,3437.0,3815.94,,3500.0,2026-02-09
PR006585,01.07.2026,MANDI_006,,Maize,2112.1894070725557,2564.34,,2090.0,2026-01-07
PR005582,2026-03-31,MANDI_051,Ferozepur,Wheat,1938.75,2364.0,2151.424364169544,2275.0,2026-03-31
PR004573,2026/02/27,MANDI_007,Ferozepur,Mustard,5304.0,,0.5692,5650.0,2026-02-27
PR011498,16/06/2026,MANDI_023,Sirsa,Maize,1853.2882857697696,2165.66,2009.47,2090.0,2026-06-16
PR003736,2026-07-29,MANDI_005,,Sugarcane,0.3287,3835.13,3561.0,3500.0,2026-07-29
PR000581,19/02/2026,MANDI_003,Moga,Cotton,6914.44,8109.054404371883,7511.75,,2026-02-19
PR010609,2026/04/17,MANDI_032,Karnal,Cotton,6679.0,,7230.09,6620.0,2026-04-17
PR001496,21/02/2026,MANDI_044,,Wheat,2000.46,2177.996480925447,0.2089,2275.0,2026-02-21
PR004016,02-05-2026,MANDI_031,Amritsar,Cotton,6292.96,0.7403,0.6848,6620.0,2026-02-05
PR008858,02/08/2026,MANDI_011,Amritsar,Rice,1909.4757034210702,2154.98,0.2032,2183.0,2026-02-08
PR005174,03/06/2026,MANDI_053,Moga,Rice,1914.11,2310.68,2112.4,2183.0,2026-03-06
PR011289,2026-01-05,MANDI_035,Ferozepur,Wheat,,2771.0,2519.2,,2026-01-05
PR000595,09/04/2026,MANDI_014,Karnal,Mustard,5306.89,5756.07,5531.48,,2026-09-04
PR007447,08-12-2026,,,Cotton,5911.01,6825.89,0.6368,0.662,2026-08-12
PR010177,2026-01-29,MANDI_051,Ambala,Sugarcane,3580.918321968989,3766.17,3674.0,3500.0,2026-01-29
PR011150,21/07/2026,MANDI_047,Ambala,Sugarcane,0.3583,3847.92,3715.35,,2026-07-21
PR010673,2026/08/11,MANDI_044,Karnal,Sugarcane,0.3249,0.3684,0.3466,3500.0,2026-08-11
PR001897,2026-02-17,MANDI_028,Moga,Maize,1826.0,2171.0,,2090.0,2026-02-17
PR005122,2026-02-10,,Bathinda,Wheat,2343.0,2848.55,2595.86,0.2275,2026-02-10
PR006595,31/03/2026,MANDI_018,Ludhiana,Mustard,0.5246,5956.0,5600.77,5650.0,2026-03-31
PR009798,06/08/2026,MANDI_040,Patiala,Wheat,2225.92,,2380.26,,2026-06-08
PR005521,15-Feb-2026,MANDI_016,Jalandhar,Rice,2153.93,,2298.34,0.2183,2026-02-15
PR004540,08/06/2026,MANDI_042,Ferozepur,Wheat,0.202,2216.16,2117.9,2275.0,2026-08-06
PR011348,01-Apr-2026,MANDI_056,Kurukshetra,Cotton,5793.01,6680.55,0.6237,6620.0,2026-04-01
PR006597,21-Jul-2026,MANDI_035,Bathinda,Mustard,5605.55,6237.6,5922.0,5650.0,2026-07-21
PR001599,22-Jan-2026,MANDI_019,Sirsa,Rice,1901.4257792244362,2299.2232579116253,2100.32,2183.0,2026-01-22
PR002984,2026/04/26,,Kurukshetra,Wheat,2282.0,0.2599,2441.0,2275.0,2026-04-26
PR000892,08-29-2026,MANDI_030,Ludhiana,Wheat,,2531.0,2353.0,0.2275,2026-08-29
PR004439,2026-04-10,MANDI_001,Ferozepur,Cotton,6912.16,8083.0,7497.69,6620.0,2026-04-10
PR008355,28.06.2026,MANDI_028,,Wheat,1997.92,,2235.85,2275.0,2026-06-28
PR010022,03-13-2026,MANDI_028,Jalandhar,Cotton,6182.17,7151.0,6666.41,6620.0,2026-03-13
PR000348,08-04-2026,MANDI_031,Kurukshetra,Mustard,,,5628.36,5650.0,2026-08-04
PR003679,18/01/2026,MANDI_033,Kurukshetra,Cotton,0.575,7015.72,,6620.0,2026-01-18
PR007499,08-30-2026,MANDI_028,,Mustard,0.5177,6387.0,,,2026-08-30
PR003409,17.08.2026,MANDI_028,Sirsa,Mustard,4907.7548983719125,5642.0,,,2026-08-17
PR005424,07/06/2026,,Bathinda,Cotton,5703.266294426099,6455.376489008087,6079.321391717093,6620.0,2026-07-06
PR004848,2026-07-28,,Fatehabad,Wheat,,2633.91,2465.5573436273517,2275.0,2026-07-28
PR005909,25-Aug-2026,MANDI_007,Amritsar,Rice,2191.45,2732.13,2462.0,2183.0,2026-08-25
PR009913,2026/05/13,MANDI_051,Ludhiana,Maize,1797.62,1975.87,1886.74,2090.0,2026-05-13
PR002405,03/05/2026,MANDI_016,Karnal,Mustard,0.5865,0.6633,0.6249,5650.0,2026-03-05
PR009842,01-06-2026,MANDI_021,Kurukshetra,Sugarcane,3594.89,3861.0,3727.84,,2026-01-06
PR005593,2026-01-12,MANDI_028,Kurukshetra,Sugarcane,3508.0,0.3853,3680.07,3500.0,2026-01-12
PR007004,05/08/2026,MANDI_003,,Cotton,6712.2,0.7943,,6620.0,2026-05-08
PR009652,13/05/2026,MANDI_032,Fatehabad,Cotton,6474.73,7386.24,6930.48,6620.0,2026-05-13
PR009152,2026-03-04,MANDI_036,Kurukshetra,Maize,1950.0,2365.0,2157.65,,2026-03-04
PR008483,01/02/2026,MANDI_045,Kurukshetra,Mustard,5774.12,6147.0,5960.43,,2026-01-02
PR006716,2026-02-08,MANDI_017,,Wheat,2231.4281663850975,2622.85,2427.14,,2026-02-08
PR004738,27-May-2026,MANDI_030,Hisar,Cotton,6924.893844091284,8295.0,7610.02,6620.0,2026-05-27
PR000379,2026-02-21,MANDI_002,Jalandhar,Rice,2213.68,,2288.05,2183.0,2026-02-21
PR002091,23/06/2026,MANDI_019,Patiala,Maize,2102.61,2362.0,2232.12,2090.0,2026-06-23
